hips_x,hips_y,hips_z,Spine_x,Spine_y,Spine_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,leftShoulder_x,leftShoulder_y,leftShoulder_z,RightShoulder_x,RightShoulder_y,RightShoulder_z,leftArm_x,leftArm_y,leftArm_z,leftForeArm_x,leftForeArm_y,leftForeArm_z,leftHand_x,leftHand_y,leftHand_z,RightArm_x,RightArm_y,RightArm_z,RightArm_x,RightForeArm_y,RightForeArm_z,RightHand_x,RightHand_y,RightHand_z,leftUpLeg_x,leftUpLeg_y,leftUpLeg_z,leftLeg_x,leftLeg_y,leftLeg_z,leftFoot_x,leftFoot_y,leftFoot_z,rightUpLeg_x,rightUpLeg_y,rightUpLeg_z,rightLeg_x,rightLeg_y,rightLeg_z,rightFoot_x,rightFoot_y,rightFoot_z,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
-1.787013E-05,1.920991E-06,-3.919044E-06,5.464151E-05,-3.415088E-06,180,0,0,0,0,0,0,3.665543E-05,-5.008965E-06,90,3.665532E-05,-4.963258E-05,269.9999,-2.414836E-06,90,9.176377E-05,-4.659842E-06,2.390566E-05,-2.902829E-05,-6.830187E-06,1.119555E-12,-1.878302E-05,0.0001195343,269.9999,-4.708942E-05,0.0001195343,269.9999,-4.708942E-05,2.219812E-05,3.415093E-06,-8.537737E-06,-1.14952E-05,90.00002,2.598421E-05,359.9316,0.08139195,2.607494E-05,90,89.99996,0,6.639613E-06,270,-2.908042E-05,359.9316,359.9185,-1.262612E-05,90,270,0,
