hips_x,hips_x,,,,hips_y,hips_y,,,,hips_z,hips_z,,,,Spine_x,Spine_x,,,,Spine_y,Spine_y,,,,Spine_z,Spine_z,,,,leftUpLeg_x,leftUpLeg_x,,,,leftUpLeg_y,leftUpLeg_y,,,,leftUpLeg_z,leftUpLeg_z,,,,leftLeg_x,leftLeg_x,,,,leftLeg_y,leftLeg_y,,,,leftLeg_z,leftLeg_z,,,,leftFoot_x,leftFoot_x,,,,leftFoot_y,leftFoot_y,,,,leftFoot_z,leftFoot_z,,,,rightUpLeg_x,rightUpLeg_x,,,,rightUpLeg_y,rightUpLeg_y,,,,rightUpLeg_z,rightUpLeg_z,,,,rightLeg_x,rightLeg_x,,,,rightLeg_y,rightLeg_y,,,,rightLeg_z,rightLeg_z,,,,rightFoot_x,rightFoot_x,,,,rightFoot_y,rightFoot_y,,,,rightFoot_z,rightFoot_z,,,
1.770008,-2.73E-05,1.77E+00,3.13E+00,,6.537873,0,6.537873,42.74378336,,356.3218,0,356.3218,126965.2252,,359.4179,5.46E-05,3.59E+02,1.29E+05,,358.728,7.83E-19,3.59E+02,1.29E+05,,182.4097,180,2.4097,5.80665409,,355.0668,0,355.0668,126072.4325,,89.59779,89.99995,-0.40216,0.161732666,,340.697,0,340.697,116074.4458,,1.030441,-0.000136604,1.030577604,1.062090197,,353.5626,5.32E-11,3.54E+02,1.25E+05,,15.07255,-2.23E-05,1.51E+01,2.27E+02,,85.19425,90,-4.80575,23.09523306,,282.8259,89.99995,192.82595,37181.84699,,197.0333,0,197.0333,38822.12131,,359.6283,0,359.6283,129332.5142,,267.5743,270.0001,-2.4258,5.88450564,,15.24116,0,15.24116,232.2929581,,356.5789,0,356.5789,127148.5119,,351.4288,0,351.4288,123502.2015,,332.4476,0,332.4476,110521.4067,,58.37079,90,-31.62921,1000.406925,,259.77,270,-10.23,104.6529,,357.0092,0,357.0092,127455.5689,
1.537108,-2.73E-05,1.54E+00,2.36E+00,,5.421329,0,5.421329,29.39080813,,357.0651,0,357.0651,127495.4856,,359.46,5.46E-05,3.59E+02,1.29E+05,,358.9853,7.83E-19,3.59E+02,1.29E+05,,182.1193,180,2.1193,4.49143249,,355.44,0,355.44,126337.5936,,88.75001,89.99995,-1.24994,1.562350004,,343.57,0,343.57,118040.3449,,0.5782055,-0.000136604,0.578342104,0.334479589,,354.3971,5.32E-11,3.54E+02,1.26E+05,,13.4235,-2.23E-05,1.34E+01,1.80E+02,,84.46459,90,-5.53541,30.64076387,,275.8381,89.99995,185.83815,34535.818,,188.6116,0,188.6116,35574.33565,,359.2611,0,359.2611,129068.538,,267.7601,270.0001,-2.24,5.0176,,15.99789,0,15.99789,255.9324845,,357.2686,0,357.2686,127640.8525,,351.9196,0,351.9196,123847.4049,,336.9412,0,336.9412,113529.3723,,60.58044,90,-29.41956,865.5105106,,261.818,270,-8.182,66.945124,,358.6076,0,358.6076,128599.4108,
1.335616,-2.73E-05,1.34E+00,1.78E+00,,4.404282,0,4.404282,19.39769994,,357.7424,0,357.7424,127979.6248,,359.5016,5.46E-05,3.60E+02,1.29E+05,,359.2191,7.83E-19,3.59E+02,1.29E+05,,181.8543,180,1.8543,3.43842849,,355.8348,0,355.8348,126618.4049,,87.98649,89.99995,-2.01346,4.054021172,,346.1758,0,346.1758,119837.6845,,0.2358103,-0.000136604,0.235946904,0.055670941,,355.1747,5.32E-11,3.55E+02,1.26E+05,,11.9137,-2.23E-05,1.19E+01,1.42E+02,,83.71771,90,-6.28229,39.46716764,,271.2993,89.99995,181.29935,32869.45431,,182.764,0,182.764,33402.6797,,358.9248,0,358.9248,128827.0121,,267.923,270.0001,-2.0771,4.31434441,,16.69127,0,16.69127,278.5984942,,357.8582,0,357.8582,128062.4913,,352.433,0,352.433,124209.0195,,341.0282,0,341.0282,116300.2332,,62.54796,90,-27.45204,753.6145002,,263.96,270,-6.04,36.4816,,0.3286282,0,0.3286282,0.107996494,
1.108879,-2.73E-05,1.11E+00,1.23E+00,,3.392265,0,3.392265,11.50746183,,358.3084,0,358.3084,128384.9095,,359.5927,5.46E-05,3.60E+02,1.29E+05,,359.4478,7.83E-19,3.59E+02,1.29E+05,,181.5373,180,1.5373,2.36329129,,356.2756,0,356.2756,126932.3032,,87.01503,89.99995,-2.98492,8.909747406,,348.9308,0,348.9308,121752.7032,,359.922,-0.000136604,359.9221366,129543.9444,,355.9692,5.32E-11,3.56E+02,1.27E+05,,10.39283,-2.23E-05,1.04E+01,1.08E+02,,82.75885,90,-7.24115,52.43425332,,268.3763,89.99995,178.37635,31818.12224,,178.3154,0,178.3154,31796.38188,,358.7451,0,358.7451,128698.0468,,268.0521,270.0001,-1.948,3.794704,,17.72281,0,17.72281,314.0979943,,358.5328,0,358.5328,128545.7687,,353.4272,0,353.4272,124910.7857,,345.042,0,345.042,119053.9818,,63.58791,90,-26.41209,697.5984982,,268.349,270,-1.651,2.725801,,3.764396,0,3.764396,14.17067724,
0.8885882,-2.73E-05,8.89E-01,7.90E-01,,2.414781,0,2.414781,5.831167278,,358.8517,0,358.8517,128774.5426,,359.6844,5.46E-05,3.60E+02,1.29E+05,,359.6646,7.83E-19,3.60E+02,1.29E+05,,181.2232,180,1.2232,1.49621824,,356.7751,0,356.7751,127288.472,,86.06223,89.99995,-3.93772,15.5056388,,351.659,0,351.659,123664.0523,,359.6907,-0.000136604,359.6908366,129377.4979,,356.759,5.32E-11,3.57E+02,1.27E+05,,8.846419,-2.23E-05,8.85E+00,7.83E+01,,81.8015,90,-8.1985,67.21540225,,266.6277,89.99995,176.62775,31197.36207,,175.0556,0,175.0556,30644.46309,,358.5521,0,358.5521,128559.6084,,268.1748,270.0001,-1.8253,3.33172009,,18.84386,0,18.84386,355.0910597,,359.0759,0,359.0759,128935.502,,354.5268,0,354.5268,125689.2519,,348.8451,0,348.8451,121692.9038,,64.39259,90,-25.60741,655.7394469,,272.5594,270,2.5594,6.55052836,,6.982427,0,6.982427,48.75428681,
0.4249038,-2.73E-05,4.25E-01,1.81E-01,,0.9976203,0,0.9976203,0.995246263,,359.5681,0,359.5681,129289.2185,,359.8638,5.46E-05,3.60E+02,1.30E+05,,359.9003,7.83E-19,3.60E+02,1.30E+05,,180.53,180,0.53,0.2809,,357.8278,0,357.8278,128040.7345,,83.76482,89.99995,-6.23513,38.87684612,,358.0849,0,358.0849,128224.7956,,359.5692,-0.000136604,359.5693366,129290.1078,,358.2118,5.32E-11,3.58E+02,1.28E+05,,4.198565,-2.23E-05,4.20E+00,1.76E+01,,80.58777,90,-9.41223,88.59007357,,267.1497,89.99995,177.14975,31382.03393,,172.2082,0,172.2082,29655.66415,,357.8959,0,357.8959,128089.4752,,268.3519,270.0001,-1.6482,2.71656324,,23.28659,0,23.28659,542.2652738,,359.7892,0,359.7892,129448.2684,,358.219,0,358.219,128320.852,,353.0871,0,353.0871,124670.5002,,63.39318,90,-26.60682,707.9228705,,271.5772,270,1.5772,2.48755984,,2.764898,0,2.764898,7.64466095,
0.229737,-2.73E-05,2.30E-01,5.28E-02,,0.5326136,0,0.5326136,0.283677247,,359.8004,0,359.8004,129456.3278,,359.9285,5.46E-05,3.60E+02,1.30E+05,,359.9575,7.83E-19,3.60E+02,1.30E+05,,180.257,180,0.257,0.066049,,358.2532,0,358.2532,128345.3553,,82.51822,89.99995,-7.48173,55.97628379,,1.43483,0,1.43483,2.058737129,,359.8604,-0.000136604,359.8605366,129499.6058,,358.7639,5.32E-11,3.59E+02,1.29E+05,,0.6104241,-2.23E-05,6.10E-01,3.73E-01,,81.05173,90,-8.94827,80.07153599,,269.0114,89.99995,179.01145,32045.09923,,172.352,0,172.352,29705.2119,,357.6601,0,357.6601,127920.7471,,268.3086,270.0001,-1.6915,2.86117225,,23.8963,0,23.8963,571.0331537,,359.9275,0,359.9275,129547.8053,,359.4115,0,359.4115,129176.6263,,356.239,0,356.239,126906.2251,,64.36605,90,-25.63395,657.0993926,,268.625,270,-1.375,1.890625,,358.6897,0,358.6897,128658.3009,
-0.003518288,-2.73E-05,-3.49E-03,1.22E-05,,359.9875,0,359.9875,129591.0002,,0.02193951,0,0.02193951,0.000481342,,0.001772524,5.46E-05,1.72E-03,2.95E-06,,0.001430812,7.83E-19,1.43E-03,2.05E-06,,179.9928,180,-0.0072,5.18E-05,,359.5212,0,359.5212,129255.4932,,82.67392,89.99995,-7.32603,53.67071556,,1.120986,0,1.120986,1.256609612,,359.0467,-0.000136604,359.0468366,128914.6309,,1.370178,5.32E-11,1.37E+00,1.88E+00,,5.711073,-2.23E-05,5.71E+00,3.26E+01,,83.3489,90,-6.6511,44.23713121,,257.376,89.99995,167.37605,28014.74211,,158.5473,0,158.5473,25137.24634,,357.4147,0,357.4147,127745.2678,,268.275,270.0001,-1.7251,2.97597001,,24.56965,0,24.56965,603.6677011,,359.9339,0,359.9339,129552.4124,,0.8029093,0,0.8029093,0.644663344,,359.8936,0,359.8936,129523.4033,,65.27441,90,-24.72559,611.3548008,,264.8368,270,-5.1632,26.65863424,,353.6044,0,353.6044,125036.0717,
359.8891,-2.73E-05,3.60E+02,1.30E+05,,359.5947,0,359.5947,129308.3483,,0.709383,0,0.709383,0.503224241,,0.05584273,5.46E-05,5.58E-02,3.11E-03,,0.04627316,7.83E-19,4.63E-02,2.14E-03,,179.7657,180,-0.2343,0.05489649,,0.8639351,0,0.8639351,0.746383857,,82.53268,89.99995,-7.46727,55.76012125,,1.681254,0,1.681254,2.826615013,,358.7383,-0.000136604,358.7384366,128693.2659,,1.518528,5.32E-11,1.52E+00,2.31E+00,,7.705937,-2.23E-05,7.71E+00,5.94E+01,,88.3153,90,-1.6847,2.83821409,,251.7763,89.99995,161.77635,26171.58742,,152.9393,0,152.9393,23390.42948,,357.0992,0,357.0992,127519.8386,,268.5332,270.0001,-1.4669,2.15179561,,24.9435,0,24.9435,622.1781923,,-0.000262405,0,-0.000262405,6.89E-08,,0.9600582,0,0.9600582,0.921711747,,356.1087,0,356.1087,126813.4062,,62.66298,90,-27.33702,747.3126625,,269.1822,270,-0.8178,0.66879684,,358.1811,0,358.1811,128293.7004,
359.776,-2.73E-05,3.60E+02,1.29E+05,,359.1834,0,359.1834,129012.7148,,1.44474,0,1.44474,2.087273668,,0.1126483,5.46E-05,1.13E-01,1.27E-02,,0.09326844,7.83E-19,9.33E-02,8.70E-03,,179.5255,180,-0.4745,0.22515025,,2.297614,0,2.297614,5.279030093,,82.41394,89.99995,-7.58601,57.54754772,,2.18441,0,2.18441,4.771647048,,358.3928,-0.000136604,358.3929366,128445.497,,1.676348,5.32E-11,1.68E+00,2.81E+00,,9.959046,-2.23E-05,9.96E+00,9.92E+01,,86.27206,90,-3.72794,13.89753664,,82.10663,89.99995,-7.89332,62.30450062,,343.2694,0,343.2694,117833.881,,356.7409,0,356.7409,127264.0697,,268.7965,270.0001,-1.2036,1.44865296,,25.27985,0,25.27985,639.070816,,0.0335899,0,0.0335899,0.001128281,,1.111449,0,1.111449,1.23531888,,352.1619,0,352.1619,124018.0038,,59.7912,90,-30.2088,912.5715974,,272.7924,270,2.7924,7.79749776,,2.050382,0,2.050382,4.204066346,
359.6103,-2.73E-05,3.60E+02,1.29E+05,,358.9891,0,358.9891,128873.1739,,2.212353,0,2.212353,4.894505797,,0.1425363,5.46E-05,1.42E-01,2.03E-02,,0.1271086,7.83E-19,1.27E-01,1.62E-02,,179.3245,180,-0.6755,0.45630025,,3.884764,0,3.884764,15.09139134,,82.62257,89.99995,-7.37738,54.42573566,,0.6793061,0,0.6793061,0.461456777,,357.7047,-0.000136604,357.7048366,127952.7501,,2.038023,5.32E-11,2.04E+00,4.15E+00,,14.81992,-2.23E-05,1.48E+01,2.20E+02,,79.15091,90,-10.84909,117.7027538,,76.09974,89.99995,-13.90021,193.215838,,337.4441,0,337.4441,113868.5206,,356.0248,0,356.0248,126753.6582,,268.8819,270.0001,-1.1182,1.25037124,,24.36016,0,24.36016,593.4173952,,359.9711,0,359.9711,129579.1928,,0.9757385,0,0.9757385,0.95206562,,350.1442,0,350.1442,122600.9608,,58.23815,90,-31.76185,1008.815115,,273.8412,270,3.8412,14.75481744,,3.617798,0,3.617798,13.08846237,
359.4464,-2.73E-05,3.59E+02,1.29E+05,,358.8297,0,358.8297,128758.7536,,2.956092,0,2.956092,8.738479912,,0.168971,5.46E-05,1.69E-01,2.85E-02,,0.155955,7.83E-19,1.56E-01,2.43E-02,,179.1362,180,-0.8638,0.74615044,,5.428974,0,5.428974,29.47375869,,82.78873,89.99995,-7.21122,52.00169389,,359.1623,0,359.1623,128997.5577,,357.0587,-0.000136604,357.0588366,127491.0128,,2.361995,5.32E-11,2.36E+00,5.58E+00,,19.64194,-2.23E-05,1.96E+01,3.86E+02,,72.4053,90,-17.5947,309.5734681,,75.22848,89.99995,-14.77147,218.196326,,336.7231,0,336.7231,113382.4461,,355.3179,0,355.3179,126250.8101,,268.967,270.0001,-1.0331,1.06729561,,23.43998,0,23.43998,549.4326624,,359.8785,0,359.8785,129512.5348,,0.8583957,0,0.8583957,0.736843178,,348.205,0,348.205,121246.722,,56.9882,90,-33.0118,1089.778939,,274.6048,270,4.6048,21.20418304,,4.873283,0,4.873283,23.7488872,
359.24,-2.73E-05,3.59E+02,1.29E+05,,359.1134,0,359.1134,128962.4341,,3.628828,0,3.628828,13.16839265,,0.1549423,5.46E-05,1.55E-01,2.40E-02,,0.128259,7.83E-19,1.28E-01,1.65E-02,,179.0533,180,-0.9467,0.89624089,,6.49547,0,6.49547,42.19113052,,82.98366,89.99995,-7.01629,49.22832536,,356.6896,0,356.6896,127227.4707,,356.1637,-0.000136604,356.1638366,126852.6785,,2.916238,5.32E-11,2.92E+00,8.50E+00,,25.46917,-2.23E-05,2.55E+01,6.49E+02,,68.3824,90,-21.6176,467.3206298,,79.69133,89.99995,-10.30862,106.2676463,,340.9656,0,340.9656,116257.5404,,354.4034,0,354.4034,125601.7699,,268.9054,270.0001,-1.0947,1.19836809,,22.27217,0,22.27217,496.0495565,,359.8033,0,359.8033,129458.4147,,0.8750133,0,0.8750133,0.765648275,,346.6579,0,346.6579,120171.6996,,59.65668,90,-30.34332,920.7170686,,273.7328,270,3.7328,13.93379584,,4.29872,0,4.29872,18.47899364,
359.0284,-2.73E-05,3.59E+02,1.29E+05,,359.395,0,359.395,129164.766,,4.294163,0,4.294163,18.43983587,,0.1410927,5.46E-05,1.41E-01,1.99E-02,,0.1006707,7.83E-19,1.01E-01,1.01E-02,,178.9708,180,-1.0292,1.05925264,,7.603897,0,7.603897,57.81924959,,83.12609,89.99995,-6.87386,47.2499513,,354.2332,0,354.2332,125481.16,,355.2722,-0.000136604,355.2723366,126218.4332,,3.367341,5.32E-11,3.37E+00,1.13E+01,,31.27659,-2.23E-05,3.13E+01,9.78E+02,,64.31446,90,-25.68554,659.7469651,,82.81742,89.99995,-7.18253,51.5887372,,343.8725,0,343.8725,118248.2963,,353.4994,0,353.4994,124961.8258,,268.8639,270.0001,-1.1362,1.29095044,,21.10107,0,21.10107,445.2551551,,359.7134,0,359.7134,129393.7301,,0.8952985,0,0.8952985,0.801559404,,345.1245,0,345.1245,119110.9205,,62.30678,90,-27.69322,766.914434,,272.7473,270,2.7473,7.54765729,,3.607987,0,3.607987,13.01757019,
358.8539,-2.73E-05,3.59E+02,1.29E+05,,359.7958,0,359.7958,129453.0177,,4.774576,0,4.774576,22.79657598,,0.1560183,5.46E-05,1.56E-01,2.43E-02,,0.06398448,7.83E-19,6.40E-02,4.09E-03,,178.8885,180,-1.1115,1.23543225,,8.255723,0,8.255723,68.15696225,,83.29649,89.99995,-6.70346,44.93637597,,350.6565,0,350.6565,122959.981,,354.401,-0.000136604,354.4011366,125600.1656,,3.702785,5.32E-11,3.70E+00,1.37E+01,,37.17234,-2.23E-05,3.72E+01,1.38E+03,,62.36564,90,-27.63436,763.6578526,,85.41322,89.99995,-4.58673,21.03809209,,346.2809,0,346.2809,119910.4617,,352.6667,0,352.6667,124373.8013,,268.6368,270.0001,-1.3633,1.85858689,,19.38783,0,19.38783,375.8879521,,359.6812,0,359.6812,129370.5656,,0.8652319,0,0.8652319,0.748626241,,344.4872,0,344.4872,118671.431,,64.42921,90,-25.57079,653.8653012,,272.1633,270,2.1633,4.67986689,,3.110681,0,3.110681,9.676336284,
358.6785,-2.73E-05,3.59E+02,1.29E+05,,0.1939342,0,0.1939342,0.037610474,,5.245298,0,5.245298,27.51315111,,0.1711447,5.46E-05,1.71E-01,2.93E-02,,0.02735643,7.83E-19,2.74E-02,7.48E-04,,178.8064,180,-1.1936,1.42468096,,8.954765,0,8.954765,80.18781621,,83.41895,89.99995,-6.581,43.309561,,347.0633,0,347.0633,120452.9342,,353.5692,-0.000136604,353.5693366,125011.2758,,3.933098,5.32E-11,3.93E+00,1.55E+01,,43.05791,-2.23E-05,4.31E+01,1.85E+03,,60.43682,90,-29.56318,873.9816117,,87.69776,89.99995,-2.30219,5.300078796,,348.3893,0,348.3893,121375.1044,,351.8377,0,351.8377,123789.7671,,268.4333,270.0001,-1.5668,2.45486224,,17.65777,0,17.65777,311.7968414,,359.6493,0,359.6493,129347.619,,0.8350606,0,0.8350606,0.697326206,,343.8781,0,343.8781,118252.1477,,66.54539,90,-23.45461,550.1187303,,271.5031,270,1.5031,2.25930961,,2.531237,0,2.531237,6.40716075,
358.7103,-2.73E-05,3.59E+02,1.29E+05,,0.4893005,0,0.4893005,0.239414979,,5.337154,0,5.337154,28.48521282,,0.1952735,5.46E-05,1.95E-01,3.81E-02,,2.69E-05,7.83E-19,2.69E-05,7.24E-10,,178.7492,180,-1.2508,1.56450064,,8.98357,0,8.98357,80.70452994,,83.69617,89.99995,-6.30378,39.73764229,,343.3015,0,343.3015,117855.9199,,353.3293,-0.000136604,353.3294366,124841.6908,,3.927205,5.32E-11,3.93E+00,1.54E+01,,46.98925,-2.23E-05,4.70E+01,2.21E+03,,61.15623,90,-28.84377,831.9630678,,89.966,89.99995,-0.03395,0.001152603,,350.935,0,350.935,123155.3742,,351.3848,0,351.3848,123471.2777,,268.1894,270.0001,-1.8107,3.27863449,,15.60196,0,15.60196,243.4211558,,359.699,0,359.699,129383.3706,,0.7845854,0,0.7845854,0.61557425,,344.4301,0,344.4301,118632.0938,,68.10581,90,-21.89419,479.3555558,,271.6324,270,1.6324,2.66472976,,2.510299,0,2.510299,6.301601069,
358.9801,-2.73E-05,3.59E+02,1.29E+05,,1.036636,0,1.036636,1.074614196,,5.223042,0,5.223042,27.28016773,,0.2216695,5.46E-05,2.22E-01,4.91E-02,,359.9532,7.83E-19,3.60E+02,1.30E+05,,178.672,180,-1.328,1.763584,,8.708019,0,8.708019,75.8295949,,84.28452,89.99995,-5.71543,32.66614008,,336.1549,0,336.1549,113000.1168,,353.6089,-0.000136604,353.6090366,125039.3508,,3.769997,5.32E-11,3.77E+00,1.42E+01,,52.21629,-2.23E-05,5.22E+01,2.73E+03,,63.90803,90,-26.09197,680.7908985,,94.45342,89.99995,4.45347,19.83339504,,356.4318,0,356.4318,127043.6281,,350.8326,0,350.8326,123083.5132,,267.8879,270.0001,-2.1122,4.46138884,,11.25751,0,11.25751,126.7315314,,359.8003,0,359.8003,129456.2559,,0.6683326,0,0.6683326,0.446668464,,346.2764,0,346.2764,119907.3452,,70.86312,90,-19.13688,366.2201761,,272.113,270,2.113,4.464769,,2.67639,0,2.67639,7.163063432,
359.2488,-2.73E-05,3.59E+02,1.29E+05,,1.327248,0,1.327248,1.761587254,,4.987365,0,4.987365,24.87380964,,0.2220066,5.46E-05,2.22E-01,4.93E-02,,359.929,7.83E-19,3.60E+02,1.30E+05,,178.65,180,-1.35,1.8225,,8.342179,0,8.342179,69.59195047,,84.65043,89.99995,-5.34952,28.61736423,,332.5397,0,332.5397,110582.6521,,354.1621,-0.000136604,354.1622366,125430.8898,,3.62667,5.32E-11,3.63E+00,1.32E+01,,53.4391,-2.23E-05,5.34E+01,2.86E+03,,66.12865,90,-23.87135,569.8413508,,97.18141,89.99995,7.18146,51.57336773,,359.9697,0,359.9697,129578.1849,,350.7465,0,350.7465,123023.1073,,267.8266,270.0001,-2.1735,4.72410225,,8.750957,0,8.750957,76.57924842,,359.8477,0,359.8477,129490.3672,,0.5863615,0,0.5863615,0.343819809,,347.7169,0,347.7169,120907.0425,,72.1544,90,-17.8456,318.4654394,,272.4825,270,2.4825,6.16280625,,2.886057,0,2.886057,8.329325007,
359.5905,-2.73E-05,3.60E+02,1.29E+05,,1.806448,0,1.806448,3.263254377,,4.633679,0,4.633679,21.47098108,,0.1922089,5.46E-05,1.92E-01,3.69E-02,,359.8626,7.83E-19,3.60E+02,1.30E+05,,178.6269,180,-1.3731,1.88540361,,7.811706,0,7.811706,61.02275063,,84.94647,89.99995,-5.05348,25.53766011,,330.5142,0,330.5142,109239.6364,,354.9437,-0.000136604,354.9438366,125985.1271,,3.408288,5.32E-11,3.41E+00,1.16E+01,,52.07474,-2.23E-05,5.21E+01,2.71E+03,,68.29743,90,-21.70257,471.0015446,,98.22419,89.99995,8.22424,67.63812358,,1.869723,0,1.869723,3.495864097,,350.9399,0,350.9399,123158.8134,,267.9856,270.0001,-2.0145,4.05821025,,6.453427,0,6.453427,41.64672004,,359.8336,0,359.8336,129480.2197,,0.3511173,0,0.3511173,0.123283358,,349.3578,0,349.3578,122050.8724,,73.10201,90,-16.89799,285.542066,,272.1244,270,2.1244,4.51307536,,2.663136,0,2.663136,7.092293354,
359.9354,-2.73E-05,3.60E+02,1.30E+05,,2.283259,0,2.283259,5.213271661,,4.283597,0,4.283597,18.34920326,,0.1623443,5.46E-05,1.62E-01,2.63E-02,,359.7964,7.83E-19,3.60E+02,1.29E+05,,178.6039,180,-1.3961,1.94909521,,7.25464,0,7.25464,52.62980153,,85.19954,89.99995,-4.80041,23.04393617,,327.5389,0,327.5389,107281.731,,355.7025,-0.000136604,355.7026366,126524.3657,,3.155463,5.32E-11,3.16E+00,9.96E+00,,50.70629,-2.23E-05,5.07E+01,2.57E+03,,70.43627,90,-19.56373,382.7395315,,99.69457,89.99995,9.69462,93.98565694,,4.196998,0,4.196998,17.61479221,,351.1342,0,351.1342,123295.2264,,268.1358,270.0001,-1.8643,3.47561449,,4.157702,0,4.157702,17.28648592,,359.8272,0,359.8272,129475.6139,,0.1149376,0,0.1149376,0.013210652,,350.998,0,350.998,123199.596,,74.04892,90,-15.95108,254.4369532,,271.7394,270,1.7394,3.02551236,,2.413123,0,2.413123,5.823162613,
0.4345429,-2.73E-05,4.35E-01,1.89E-01,,3.313125,0,3.313125,10.97679727,,3.82864,0,3.82864,14.65848425,,0.08172897,5.46E-05,8.17E-02,6.67E-03,,359.5918,7.83E-19,3.60E+02,1.29E+05,,178.5385,180,-1.4615,2.13598225,,6.662691,0,6.662691,44.39145136,,85.22498,89.99995,-4.77497,22.8003385,,325.4717,0,325.4717,105931.8275,,356.5379,-0.000136604,356.5380366,127119.3715,,2.727913,5.32E-11,2.73E+00,7.44E+00,,46.98243,-2.23E-05,4.70E+01,2.21E+03,,72.44017,90,-17.55983,308.3476296,,98.83692,89.99995,8.83697,78.09203878,,4.16378,0,4.16378,17.33706389,,351.6055,0,351.6055,123626.4276,,268.4868,270.0001,-1.5133,2.29007689,,1.701457,0,1.701457,2.894955923,,359.764,0,359.764,129430.1357,,359.449,0,359.449,129203.5836,,352.8882,0,352.8882,124530.0817,,74.93385,90,-15.06615,226.9888758,,269.8749,270,-0.1251,0.01565001,,1.233249,0,1.233249,1.520903096,
0.8935289,-2.73E-05,8.94E-01,7.98E-01,,4.240364,0,4.240364,17.98068685,,3.431731,0,3.431731,11.77677766,,0.008013559,5.46E-05,7.96E-03,6.33E-05,,359.4057,7.83E-19,3.59E+02,1.29E+05,,178.4797,180,-1.5203,2.31131209,,6.134655,0,6.134655,37.63399197,,85.26113,89.99995,-4.73882,22.45641499,,323.6697,0,323.6697,104762.0747,,357.2363,-0.000136604,357.2364366,127617.8716,,2.264923,5.32E-11,2.26E+00,5.13E+00,,43.60069,-2.23E-05,4.36E+01,1.90E+03,,74.2217,90,-15.7783,248.9547509,,97.96521,89.99995,7.96526,63.44536687,,4.026827,0,4.026827,16.21533569,,352.0414,0,352.0414,123933.1473,,268.7854,270.0001,-1.2147,1.47549609,,359.5177,0,359.5177,129252.9766,,359.7444,0,359.7444,129416.0333,,358.8404,0,358.8404,128766.4327,,354.5746,0,354.5746,125723.147,,75.71328,90,-14.28672,204.1103684,,268.0543,270,-1.9457,3.78574849,,0.03700525,0,0.03700525,0.001369389,
1.503992,-2.73E-05,1.50E+00,2.26E+00,,5.543888,0,5.543888,30.73469416,,2.995532,0,2.995532,8.973211963,,359.8825,5.46E-05,3.60E+02,1.30E+05,,359.0959,7.83E-19,3.59E+02,1.29E+05,,178.3998,180,-1.6002,2.56064004,,5.693512,0,5.693512,32.41607889,,85.11523,89.99995,-4.88472,23.86048948,,322.1362,0,322.1362,103771.7314,,358.0547,-0.000136604,358.0548366,128203.266,,1.532189,5.32E-11,1.53E+00,2.35E+00,,38.52448,-2.23E-05,3.85E+01,1.48E+03,,76.05742,90,-13.94258,194.3955371,,93.59224,89.99995,3.59229,12.90454744,,0.5515615,0,0.5515615,0.304220088,,352.6872,0,352.6872,124388.261,,269.1411,270.0001,-0.859,0.737881,,357.4126,0,357.4126,127743.7666,,359.735,0,359.735,129409.2702,,357.8693,0,357.8693,128070.4359,,356.2424,0,356.2424,126908.6476,,76.43236,90,-13.56764,184.0808552,,265.3329,270,-4.6671,21.78182241,,358.3327,0,358.3327,128402.3239,
2.069432,-2.73E-05,2.07E+00,4.28E+00,,6.715091,0,6.715091,45.09244714,,2.618271,0,2.618271,6.855343029,,359.7686,5.46E-05,3.60E+02,1.29E+05,,358.8167,7.83E-19,3.59E+02,1.29E+05,,178.3288,180,-1.6712,2.79290944,,5.28793,0,5.28793,27.96220368,,84.99747,89.99995,-5.00248,25.02480615,,320.7558,0,320.7558,102884.2832,,358.6997,-0.000136604,358.6998366,128665.5728,,0.7701468,5.32E-11,7.70E-01,5.93E-01,,33.93934,-2.23E-05,3.39E+01,1.15E+03,,77.65741,90,-12.34259,152.3395279,,88.76395,89.99995,-1.236,1.527696,,356.5331,0,356.5331,127115.8514,,353.2765,0,353.2765,124804.2855,,269.4396,270.0001,-0.5605,0.31416025,,355.5188,0,355.5188,126393.6172,,359.7773,0,359.7773,129439.7056,,356.9922,0,356.9922,127443.4309,,357.7453,0,357.7453,127981.6997,,77.06969,90,-12.93031,167.1929167,,262.7154,270,-7.2846,53.06539716,,356.6327,0,356.6327,127186.8827,
2.663829,-2.73E-05,2.66E+00,7.10E+00,,7.936825,0,7.936825,62.99319108,,2.380671,0,2.380671,5.66759441,,359.6164,5.46E-05,3.60E+02,1.29E+05,,358.4759,7.83E-19,3.58E+02,1.29E+05,,178.1567,180,-1.8433,3.39775489,,5.128526,0,5.128526,26.30177893,,84.81834,89.99995,-5.18161,26.84908219,,319.3142,0,319.3142,101961.5583,,359.5047,-0.000136604,359.5048366,129243.7275,,359.5899,5.32E-11,3.60E+02,1.29E+05,,28.22946,-2.23E-05,2.82E+01,7.97E+02,,77.3856,90,-12.6144,159.1230874,,81.55494,89.99995,-8.44501,71.3181939,,350.6317,0,350.6317,122942.589,,354.0994,0,354.0994,125386.3851,,269.8936,270.0001,-0.1065,0.01134225,,353.324,0,353.324,124837.849,,359.88,0,359.88,129513.6144,,355.8871,0,355.8871,126655.6279,,359.43,0,359.43,129189.9249,,77.86105,90,-12.13895,147.3541071,,259.5062,270,-10.4938,110.1198384,,354.6869,0,354.6869,125802.797,
